split,sample_id,fault_type,vin,cycle_index,sample_label,sequence_length
train,LFP_normal_vin_141_vin_141_discharge_8,normal,vin_141,8,0,542
train,LFP_normal_vin_141_vin_141_discharge_9,normal,vin_141,9,0,859
train,LFP_normal_vin_141_vin_141_discharge_10,normal,vin_141,10,0,586
train,LFP_normal_vin_142_vin_142_discharge_1,normal,vin_142,1,0,560
train,LFP_normal_vin_142_vin_142_discharge_2,normal,vin_142,2,0,561
train,LFP_normal_vin_142_vin_142_discharge_3,normal,vin_142,3,0,498
train,LFP_normal_vin_142_vin_142_discharge_4,normal,vin_142,4,0,588
train,LFP_normal_vin_142_vin_142_discharge_5,normal,vin_142,5,0,913
train,LFP_normal_vin_142_vin_142_discharge_6,normal,vin_142,6,0,883
train,LFP_normal_vin_142_vin_142_discharge_7,normal,vin_142,7,0,669
train,LFP_normal_vin_142_vin_142_discharge_8,normal,vin_142,8,0,550
train,LFP_normal_vin_142_vin_142_discharge_9,normal,vin_142,9,0,545
train,LFP_normal_vin_142_vin_142_discharge_10,normal,vin_142,10,0,720
train,LFP_normal_vin_143_vin_143_discharge_1,normal,vin_143,1,0,668
train,LFP_normal_vin_143_vin_143_discharge_2,normal,vin_143,2,0,525
train,LFP_normal_vin_143_vin_143_discharge_3,normal,vin_143,3,0,567
train,LFP_normal_vin_143_vin_143_discharge_4,normal,vin_143,4,0,609
train,LFP_normal_vin_143_vin_143_discharge_5,normal,vin_143,5,0,637
train,LFP_normal_vin_143_vin_143_discharge_6,normal,vin_143,6,0,681
train,LFP_normal_vin_143_vin_143_discharge_7,normal,vin_143,7,0,555
train,LFP_normal_vin_143_vin_143_discharge_8,normal,vin_143,8,0,829
train,LFP_normal_vin_143_vin_143_discharge_9,normal,vin_143,9,0,552
train,LFP_normal_vin_143_vin_143_discharge_10,normal,vin_143,10,0,548
train,LFP_normal_vin_144_vin_144_discharge_1,normal,vin_144,1,0,964
train,LFP_normal_vin_144_vin_144_discharge_2,normal,vin_144,2,0,827
train,LFP_normal_vin_144_vin_144_discharge_3,normal,vin_144,3,0,662
train,LFP_normal_vin_144_vin_144_discharge_4,normal,vin_144,4,0,555
train,LFP_normal_vin_144_vin_144_discharge_5,normal,vin_144,5,0,603
train,LFP_normal_vin_144_vin_144_discharge_6,normal,vin_144,6,0,558
train,LFP_normal_vin_144_vin_144_discharge_7,normal,vin_144,7,0,886
train,LFP_normal_vin_144_vin_144_discharge_8,normal,vin_144,8,0,854
train,LFP_normal_vin_144_vin_144_discharge_9,normal,vin_144,9,0,605
train,LFP_normal_vin_144_vin_144_discharge_10,normal,vin_144,10,0,602
train,LFP_normal_vin_145_vin_145_discharge_1,normal,vin_145,1,0,676
train,LFP_normal_vin_145_vin_145_discharge_2,normal,vin_145,2,0,598
train,LFP_normal_vin_145_vin_145_discharge_3,normal,vin_145,3,0,606
train,LFP_normal_vin_145_vin_145_discharge_4,normal,vin_145,4,0,177
train,LFP_normal_vin_145_vin_145_discharge_5,normal,vin_145,5,0,675
train,LFP_normal_vin_145_vin_145_discharge_6,normal,vin_145,6,0,837
train,LFP_normal_vin_145_vin_145_discharge_7,normal,vin_145,7,0,697
train,LFP_normal_vin_145_vin_145_discharge_8,normal,vin_145,8,0,634
train,LFP_normal_vin_145_vin_145_discharge_9,normal,vin_145,9,0,547
train,LFP_normal_vin_145_vin_145_discharge_10,normal,vin_145,10,0,539
train,LFP_normal_vin_147_vin_147_discharge_1,normal,vin_147,1,0,702
train,LFP_normal_vin_147_vin_147_discharge_2,normal,vin_147,2,0,992
train,LFP_normal_vin_147_vin_147_discharge_3,normal,vin_147,3,0,689
train,LFP_normal_vin_147_vin_147_discharge_4,normal,vin_147,4,0,502
train,LFP_normal_vin_147_vin_147_discharge_5,normal,vin_147,5,0,687
train,LFP_normal_vin_147_vin_147_discharge_6,normal,vin_147,6,0,642
train,LFP_normal_vin_147_vin_147_discharge_7,normal,vin_147,7,0,578
train,LFP_normal_vin_147_vin_147_discharge_8,normal,vin_147,8,0,674
train,LFP_normal_vin_147_vin_147_discharge_9,normal,vin_147,9,0,535
train,LFP_normal_vin_147_vin_147_discharge_10,normal,vin_147,10,0,484
train,LFP_normal_vin_148_vin_148_discharge_1,normal,vin_148,1,0,638
train,LFP_normal_vin_148_vin_148_discharge_2,normal,vin_148,2,0,666
train,LFP_normal_vin_148_vin_148_discharge_3,normal,vin_148,3,0,161
train,LFP_normal_vin_148_vin_148_discharge_4,normal,vin_148,4,0,573
train,LFP_normal_vin_148_vin_148_discharge_5,normal,vin_148,5,0,562
train,LFP_normal_vin_148_vin_148_discharge_6,normal,vin_148,6,0,616
train,LFP_normal_vin_148_vin_148_discharge_7,normal,vin_148,7,0,730
train,LFP_normal_vin_148_vin_148_discharge_8,normal,vin_148,8,0,670
train,LFP_normal_vin_148_vin_148_discharge_9,normal,vin_148,9,0,716
train,LFP_normal_vin_148_vin_148_discharge_10,normal,vin_148,10,0,522
train,LFP_normal_vin_149_vin_149_discharge_1,normal,vin_149,1,0,808
train,LFP_normal_vin_149_vin_149_discharge_2,normal,vin_149,2,0,572
train,LFP_normal_vin_149_vin_149_discharge_3,normal,vin_149,3,0,685
train,LFP_normal_vin_149_vin_149_discharge_4,normal,vin_149,4,0,557
train,LFP_normal_vin_149_vin_149_discharge_5,normal,vin_149,5,0,521
train,LFP_normal_vin_149_vin_149_discharge_6,normal,vin_149,6,0,614
train,LFP_normal_vin_149_vin_149_discharge_7,normal,vin_149,7,0,638
train,LFP_normal_vin_149_vin_149_discharge_8,normal,vin_149,8,0,615
train,LFP_normal_vin_149_vin_149_discharge_9,normal,vin_149,9,0,787
train,LFP_normal_vin_149_vin_149_discharge_10,normal,vin_149,10,0,495
train,LFP_normal_vin_150_vin_150_discharge_1,normal,vin_150,1,0,624
train,LFP_normal_vin_150_vin_150_discharge_2,normal,vin_150,2,0,577
train,LFP_normal_vin_150_vin_150_discharge_3,normal,vin_150,3,0,532
train,LFP_normal_vin_150_vin_150_discharge_4,normal,vin_150,4,0,557
train,LFP_normal_vin_150_vin_150_discharge_5,normal,vin_150,5,0,568
train,LFP_normal_vin_150_vin_150_discharge_6,normal,vin_150,6,0,228
train,LFP_normal_vin_150_vin_150_discharge_7,normal,vin_150,7,0,694
train,LFP_normal_vin_150_vin_150_discharge_8,normal,vin_150,8,0,632
train,LFP_normal_vin_150_vin_150_discharge_9,normal,vin_150,9,0,843
train,LFP_normal_vin_150_vin_150_discharge_10,normal,vin_150,10,0,585
train,LFP_normal_vin_151_vin_151_discharge_1,normal,vin_151,1,0,591
train,LFP_normal_vin_151_vin_151_discharge_2,normal,vin_151,2,0,592
train,LFP_normal_vin_151_vin_151_discharge_3,normal,vin_151,3,0,938
train,LFP_normal_vin_151_vin_151_discharge_4,normal,vin_151,4,0,726
train,LFP_normal_vin_151_vin_151_discharge_5,normal,vin_151,5,0,567
train,LFP_normal_vin_151_vin_151_discharge_6,normal,vin_151,6,0,1103
train,LFP_normal_vin_151_vin_151_discharge_7,normal,vin_151,7,0,606
train,LFP_normal_vin_151_vin_151_discharge_8,normal,vin_151,8,0,525
train,LFP_normal_vin_151_vin_151_discharge_9,normal,vin_151,9,0,562
train,LFP_normal_vin_151_vin_151_discharge_10,normal,vin_151,10,0,507
train,LFP_normal_vin_152_vin_152_discharge_1,normal,vin_152,1,0,713
train,LFP_normal_vin_152_vin_152_discharge_2,normal,vin_152,2,0,818
train,LFP_normal_vin_152_vin_152_discharge_3,normal,vin_152,3,0,926
train,LFP_normal_vin_152_vin_152_discharge_4,normal,vin_152,4,0,704
train,LFP_normal_vin_152_vin_152_discharge_5,normal,vin_152,5,0,706
train,LFP_normal_vin_152_vin_152_discharge_6,normal,vin_152,6,0,723
train,LFP_normal_vin_152_vin_152_discharge_7,normal,vin_152,7,0,879
train,LFP_normal_vin_152_vin_152_discharge_8,normal,vin_152,8,0,763
train,LFP_normal_vin_152_vin_152_discharge_9,normal,vin_152,9,0,747
train,LFP_normal_vin_152_vin_152_discharge_10,normal,vin_152,10,0,627
train,LFP_normal_vin_153_vin_153_discharge_1,normal,vin_153,1,0,514
train,LFP_normal_vin_153_vin_153_discharge_2,normal,vin_153,2,0,739
train,LFP_normal_vin_153_vin_153_discharge_3,normal,vin_153,3,0,512
train,LFP_normal_vin_153_vin_153_discharge_4,normal,vin_153,4,0,532
train,LFP_normal_vin_153_vin_153_discharge_5,normal,vin_153,5,0,786
train,LFP_normal_vin_153_vin_153_discharge_6,normal,vin_153,6,0,811
train,LFP_normal_vin_153_vin_153_discharge_7,normal,vin_153,7,0,591
train,LFP_normal_vin_153_vin_153_discharge_8,normal,vin_153,8,0,526
train,LFP_normal_vin_153_vin_153_discharge_9,normal,vin_153,9,0,620
train,LFP_normal_vin_153_vin_153_discharge_10,normal,vin_153,10,0,824
train,LFP_normal_vin_155_vin_155_discharge_1,normal,vin_155,1,0,724
train,LFP_normal_vin_155_vin_155_discharge_2,normal,vin_155,2,0,493
train,LFP_normal_vin_155_vin_155_discharge_3,normal,vin_155,3,0,731
train,LFP_normal_vin_155_vin_155_discharge_4,normal,vin_155,4,0,643
train,LFP_normal_vin_155_vin_155_discharge_5,normal,vin_155,5,0,714
train,LFP_normal_vin_155_vin_155_discharge_6,normal,vin_155,6,0,847
train,LFP_normal_vin_155_vin_155_discharge_7,normal,vin_155,7,0,839
train,LFP_normal_vin_155_vin_155_discharge_8,normal,vin_155,8,0,507
train,LFP_normal_vin_155_vin_155_discharge_9,normal,vin_155,9,0,591
train,LFP_normal_vin_155_vin_155_discharge_10,normal,vin_155,10,0,531
train,LFP_normal_vin_156_vin_156_discharge_1,normal,vin_156,1,0,529
train,LFP_normal_vin_156_vin_156_discharge_2,normal,vin_156,2,0,613
train,LFP_normal_vin_156_vin_156_discharge_3,normal,vin_156,3,0,686
train,LFP_normal_vin_156_vin_156_discharge_4,normal,vin_156,4,0,630
train,LFP_normal_vin_156_vin_156_discharge_5,normal,vin_156,5,0,598
train,LFP_normal_vin_156_vin_156_discharge_6,normal,vin_156,6,0,636
train,LFP_normal_vin_156_vin_156_discharge_7,normal,vin_156,7,0,510
train,LFP_normal_vin_156_vin_156_discharge_8,normal,vin_156,8,0,916
train,LFP_normal_vin_156_vin_156_discharge_9,normal,vin_156,9,0,516
train,LFP_normal_vin_156_vin_156_discharge_10,normal,vin_156,10,0,728
train,LFP_normal_vin_158_vin_158_discharge_1,normal,vin_158,1,0,691
train,LFP_normal_vin_158_vin_158_discharge_2,normal,vin_158,2,0,897
train,LFP_normal_vin_158_vin_158_discharge_3,normal,vin_158,3,0,544
train,LFP_normal_vin_158_vin_158_discharge_4,normal,vin_158,4,0,851
train,LFP_normal_vin_158_vin_158_discharge_5,normal,vin_158,5,0,592
train,LFP_normal_vin_158_vin_158_discharge_6,normal,vin_158,6,0,669
train,LFP_normal_vin_158_vin_158_discharge_7,normal,vin_158,7,0,650
train,LFP_normal_vin_158_vin_158_discharge_8,normal,vin_158,8,0,619
train,LFP_normal_vin_158_vin_158_discharge_9,normal,vin_158,9,0,930
train,LFP_normal_vin_158_vin_158_discharge_10,normal,vin_158,10,0,689
train,LFP_normal_vin_159_vin_159_discharge_1,normal,vin_159,1,0,838
train,LFP_normal_vin_159_vin_159_discharge_2,normal,vin_159,2,0,776
train,LFP_normal_vin_159_vin_159_discharge_3,normal,vin_159,3,0,705
train,LFP_normal_vin_159_vin_159_discharge_4,normal,vin_159,4,0,808
train,LFP_normal_vin_159_vin_159_discharge_5,normal,vin_159,5,0,575
train,LFP_normal_vin_159_vin_159_discharge_6,normal,vin_159,6,0,564
train,LFP_normal_vin_159_vin_159_discharge_7,normal,vin_159,7,0,1059
train,LFP_normal_vin_159_vin_159_discharge_8,normal,vin_159,8,0,649
train,LFP_normal_vin_159_vin_159_discharge_9,normal,vin_159,9,0,599
train,LFP_normal_vin_159_vin_159_discharge_10,normal,vin_159,10,0,638
train,LFP_normal_vin_160_vin_160_discharge_1,normal,vin_160,1,0,558
train,LFP_normal_vin_160_vin_160_discharge_2,normal,vin_160,2,0,519
train,LFP_normal_vin_160_vin_160_discharge_3,normal,vin_160,3,0,552
train,LFP_normal_vin_160_vin_160_discharge_4,normal,vin_160,4,0,695
train,LFP_normal_vin_160_vin_160_discharge_5,normal,vin_160,5,0,761
train,LFP_normal_vin_160_vin_160_discharge_6,normal,vin_160,6,0,593
train,LFP_normal_vin_160_vin_160_discharge_7,normal,vin_160,7,0,594
train,LFP_normal_vin_160_vin_160_discharge_8,normal,vin_160,8,0,654
train,LFP_normal_vin_160_vin_160_discharge_9,normal,vin_160,9,0,555
train,LFP_normal_vin_160_vin_160_discharge_10,normal,vin_160,10,0,1027
train,LFP_normal_vin_161_vin_161_discharge_1,normal,vin_161,1,0,499
train,LFP_normal_vin_161_vin_161_discharge_2,normal,vin_161,2,0,717
train,LFP_normal_vin_161_vin_161_discharge_3,normal,vin_161,3,0,562
train,LFP_normal_vin_161_vin_161_discharge_4,normal,vin_161,4,0,870
train,LFP_normal_vin_161_vin_161_discharge_5,normal,vin_161,5,0,685
train,LFP_normal_vin_161_vin_161_discharge_6,normal,vin_161,6,0,515
train,LFP_normal_vin_161_vin_161_discharge_7,normal,vin_161,7,0,562
train,LFP_normal_vin_161_vin_161_discharge_8,normal,vin_161,8,0,535
train,LFP_normal_vin_161_vin_161_discharge_9,normal,vin_161,9,0,698
train,LFP_normal_vin_161_vin_161_discharge_10,normal,vin_161,10,0,650
train,LFP_normal_vin_162_vin_162_discharge_1,normal,vin_162,1,0,683
train,LFP_normal_vin_162_vin_162_discharge_2,normal,vin_162,2,0,523
train,LFP_normal_vin_162_vin_162_discharge_3,normal,vin_162,3,0,686
train,LFP_normal_vin_162_vin_162_discharge_4,normal,vin_162,4,0,566
train,LFP_normal_vin_162_vin_162_discharge_5,normal,vin_162,5,0,763
train,LFP_normal_vin_162_vin_162_discharge_6,normal,vin_162,6,0,690
train,LFP_normal_vin_162_vin_162_discharge_7,normal,vin_162,7,0,585
train,LFP_normal_vin_162_vin_162_discharge_8,normal,vin_162,8,0,555
train,LFP_normal_vin_162_vin_162_discharge_9,normal,vin_162,9,0,667
train,LFP_normal_vin_162_vin_162_discharge_10,normal,vin_162,10,0,741
train,LFP_normal_vin_163_vin_163_discharge_1,normal,vin_163,1,0,513
train,LFP_normal_vin_163_vin_163_discharge_2,normal,vin_163,2,0,633
train,LFP_normal_vin_163_vin_163_discharge_3,normal,vin_163,3,0,501
train,LFP_normal_vin_163_vin_163_discharge_4,normal,vin_163,4,0,661
train,LFP_normal_vin_163_vin_163_discharge_5,normal,vin_163,5,0,539
train,LFP_normal_vin_163_vin_163_discharge_6,normal,vin_163,6,0,533
train,LFP_normal_vin_163_vin_163_discharge_7,normal,vin_163,7,0,553
train,LFP_normal_vin_163_vin_163_discharge_8,normal,vin_163,8,0,586
train,LFP_normal_vin_163_vin_163_discharge_9,normal,vin_163,9,0,758
train,LFP_normal_vin_163_vin_163_discharge_10,normal,vin_163,10,0,486
train,LFP_normal_vin_164_vin_164_discharge_1,normal,vin_164,1,0,537
train,LFP_normal_vin_164_vin_164_discharge_2,normal,vin_164,2,0,666
train,LFP_normal_vin_164_vin_164_discharge_3,normal,vin_164,3,0,600
train,LFP_normal_vin_164_vin_164_discharge_4,normal,vin_164,4,0,563
train,LFP_normal_vin_164_vin_164_discharge_5,normal,vin_164,5,0,894
train,LFP_normal_vin_164_vin_164_discharge_6,normal,vin_164,6,0,657
train,LFP_normal_vin_164_vin_164_discharge_7,normal,vin_164,7,0,548
train,LFP_normal_vin_164_vin_164_discharge_8,normal,vin_164,8,0,544
train,LFP_normal_vin_164_vin_164_discharge_9,normal,vin_164,9,0,805
train,LFP_normal_vin_164_vin_164_discharge_10,normal,vin_164,10,0,641
train,LFP_normal_vin_165_vin_165_discharge_1,normal,vin_165,1,0,653
train,LFP_normal_vin_165_vin_165_discharge_2,normal,vin_165,2,0,692
train,LFP_normal_vin_165_vin_165_discharge_3,normal,vin_165,3,0,623
train,LFP_normal_vin_165_vin_165_discharge_4,normal,vin_165,4,0,518
train,LFP_normal_vin_165_vin_165_discharge_5,normal,vin_165,5,0,865
train,LFP_normal_vin_165_vin_165_discharge_6,normal,vin_165,6,0,604
train,LFP_normal_vin_165_vin_165_discharge_7,normal,vin_165,7,0,558
train,LFP_normal_vin_165_vin_165_discharge_8,normal,vin_165,8,0,171
train,LFP_normal_vin_165_vin_165_discharge_9,normal,vin_165,9,0,655
train,LFP_normal_vin_165_vin_165_discharge_10,normal,vin_165,10,0,527
train,LFP_normal_vin_167_vin_167_discharge_1,normal,vin_167,1,0,638
train,LFP_normal_vin_167_vin_167_discharge_2,normal,vin_167,2,0,890
train,LFP_normal_vin_167_vin_167_discharge_3,normal,vin_167,3,0,564
train,LFP_normal_vin_167_vin_167_discharge_4,normal,vin_167,4,0,536
train,LFP_normal_vin_167_vin_167_discharge_5,normal,vin_167,5,0,511
train,LFP_normal_vin_167_vin_167_discharge_6,normal,vin_167,6,0,553
train,LFP_normal_vin_167_vin_167_discharge_7,normal,vin_167,7,0,584
train,LFP_normal_vin_167_vin_167_discharge_8,normal,vin_167,8,0,693
train,LFP_normal_vin_167_vin_167_discharge_9,normal,vin_167,9,0,557
train,LFP_normal_vin_167_vin_167_discharge_10,normal,vin_167,10,0,670
train,LFP_normal_vin_168_vin_168_discharge_1,normal,vin_168,1,0,826
train,LFP_normal_vin_168_vin_168_discharge_2,normal,vin_168,2,0,571
train,LFP_normal_vin_168_vin_168_discharge_3,normal,vin_168,3,0,666
train,LFP_normal_vin_168_vin_168_discharge_4,normal,vin_168,4,0,663
train,LFP_normal_vin_168_vin_168_discharge_5,normal,vin_168,5,0,576
train,LFP_normal_vin_168_vin_168_discharge_6,normal,vin_168,6,0,589
train,LFP_normal_vin_168_vin_168_discharge_7,normal,vin_168,7,0,555
train,LFP_normal_vin_168_vin_168_discharge_8,normal,vin_168,8,0,890
train,LFP_normal_vin_168_vin_168_discharge_9,normal,vin_168,9,0,723
train,LFP_normal_vin_168_vin_168_discharge_10,normal,vin_168,10,0,523
train,LFP_normal_vin_169_vin_169_discharge_1,normal,vin_169,1,0,552
train,LFP_normal_vin_169_vin_169_discharge_2,normal,vin_169,2,0,821
train,LFP_normal_vin_169_vin_169_discharge_3,normal,vin_169,3,0,694
train,LFP_normal_vin_169_vin_169_discharge_4,normal,vin_169,4,0,729
train,LFP_normal_vin_169_vin_169_discharge_5,normal,vin_169,5,0,565
train,LFP_normal_vin_169_vin_169_discharge_6,normal,vin_169,6,0,654
train,LFP_normal_vin_169_vin_169_discharge_7,normal,vin_169,7,0,492
train,LFP_normal_vin_169_vin_169_discharge_8,normal,vin_169,8,0,1004
train,LFP_normal_vin_169_vin_169_discharge_9,normal,vin_169,9,0,723
train,LFP_normal_vin_169_vin_169_discharge_10,normal,vin_169,10,0,800
train,LFP_normal_vin_170_vin_170_discharge_1,normal,vin_170,1,0,729
train,LFP_normal_vin_170_vin_170_discharge_2,normal,vin_170,2,0,604
train,LFP_normal_vin_170_vin_170_discharge_3,normal,vin_170,3,0,677
train,LFP_normal_vin_170_vin_170_discharge_4,normal,vin_170,4,0,642
train,LFP_normal_vin_170_vin_170_discharge_5,normal,vin_170,5,0,638
train,LFP_normal_vin_170_vin_170_discharge_6,normal,vin_170,6,0,575
train,LFP_normal_vin_170_vin_170_discharge_7,normal,vin_170,7,0,498
train,LFP_normal_vin_170_vin_170_discharge_8,normal,vin_170,8,0,507
train,LFP_normal_vin_170_vin_170_discharge_9,normal,vin_170,9,0,792
train,LFP_normal_vin_170_vin_170_discharge_10,normal,vin_170,10,0,679
train,LFP_normal_vin_171_vin_171_discharge_1,normal,vin_171,1,0,806
train,LFP_normal_vin_171_vin_171_discharge_2,normal,vin_171,2,0,659
train,LFP_normal_vin_171_vin_171_discharge_3,normal,vin_171,3,0,522
train,LFP_normal_vin_171_vin_171_discharge_4,normal,vin_171,4,0,575
train,LFP_normal_vin_171_vin_171_discharge_5,normal,vin_171,5,0,722
train,LFP_normal_vin_171_vin_171_discharge_6,normal,vin_171,6,0,585
train,LFP_normal_vin_171_vin_171_discharge_7,normal,vin_171,7,0,729
train,LFP_normal_vin_171_vin_171_discharge_8,normal,vin_171,8,0,898
train,LFP_normal_vin_171_vin_171_discharge_9,normal,vin_171,9,0,664
train,LFP_normal_vin_171_vin_171_discharge_10,normal,vin_171,10,0,553
train,LFP_normal_vin_172_vin_172_discharge_1,normal,vin_172,1,0,1000
train,LFP_normal_vin_172_vin_172_discharge_2,normal,vin_172,2,0,804
train,LFP_normal_vin_172_vin_172_discharge_3,normal,vin_172,3,0,647
train,LFP_normal_vin_172_vin_172_discharge_4,normal,vin_172,4,0,858
train,LFP_normal_vin_172_vin_172_discharge_5,normal,vin_172,5,0,592
train,LFP_normal_vin_172_vin_172_discharge_6,normal,vin_172,6,0,745
train,LFP_normal_vin_172_vin_172_discharge_7,normal,vin_172,7,0,880
train,LFP_normal_vin_172_vin_172_discharge_8,normal,vin_172,8,0,536
train,LFP_normal_vin_172_vin_172_discharge_9,normal,vin_172,9,0,567
train,LFP_normal_vin_172_vin_172_discharge_10,normal,vin_172,10,0,634
train,LFP_normal_vin_173_vin_173_discharge_1,normal,vin_173,1,0,566
train,LFP_normal_vin_173_vin_173_discharge_2,normal,vin_173,2,0,732
train,LFP_normal_vin_173_vin_173_discharge_3,normal,vin_173,3,0,763
train,LFP_normal_vin_173_vin_173_discharge_4,normal,vin_173,4,0,494
train,LFP_normal_vin_173_vin_173_discharge_5,normal,vin_173,5,0,574
train,LFP_normal_vin_173_vin_173_discharge_6,normal,vin_173,6,0,695
train,LFP_normal_vin_173_vin_173_discharge_7,normal,vin_173,7,0,754
train,LFP_normal_vin_173_vin_173_discharge_8,normal,vin_173,8,0,563
train,LFP_normal_vin_173_vin_173_discharge_9,normal,vin_173,9,0,650
train,LFP_normal_vin_173_vin_173_discharge_10,normal,vin_173,10,0,586
train,LFP_normal_vin_174_vin_174_discharge_1,normal,vin_174,1,0,645
train,LFP_normal_vin_174_vin_174_discharge_2,normal,vin_174,2,0,515
train,LFP_normal_vin_174_vin_174_discharge_3,normal,vin_174,3,0,654
train,LFP_normal_vin_174_vin_174_discharge_4,normal,vin_174,4,0,507
train,LFP_normal_vin_174_vin_174_discharge_5,normal,vin_174,5,0,595
train,LFP_normal_vin_174_vin_174_discharge_6,normal,vin_174,6,0,770
train,LFP_normal_vin_174_vin_174_discharge_7,normal,vin_174,7,0,610
train,LFP_normal_vin_174_vin_174_discharge_8,normal,vin_174,8,0,896
train,LFP_normal_vin_174_vin_174_discharge_9,normal,vin_174,9,0,738
train,LFP_normal_vin_174_vin_174_discharge_10,normal,vin_174,10,0,512
train,LFP_normal_vin_175_vin_175_discharge_1,normal,vin_175,1,0,976
train,LFP_normal_vin_175_vin_175_discharge_2,normal,vin_175,2,0,528
train,LFP_normal_vin_175_vin_175_discharge_3,normal,vin_175,3,0,693
train,LFP_normal_vin_175_vin_175_discharge_4,normal,vin_175,4,0,716
train,LFP_normal_vin_175_vin_175_discharge_5,normal,vin_175,5,0,557
train,LFP_normal_vin_175_vin_175_discharge_6,normal,vin_175,6,0,616
train,LFP_normal_vin_175_vin_175_discharge_7,normal,vin_175,7,0,566
train,LFP_normal_vin_175_vin_175_discharge_8,normal,vin_175,8,0,553
train,LFP_normal_vin_175_vin_175_discharge_9,normal,vin_175,9,0,563
